Rate_Date	Currency	Rate_Year	Rate_Month	Buying_Rate	Central_Rate	Selling_Rate	column8
2013-12-03	US DOLLAR	2013	December	154.7300	155.2300	155.7300	NULL
2013-12-04	US DOLLAR	2013	December	154.7300	155.2300	155.7300	NULL
2013-12-05	US DOLLAR	2013	December	154.7300	155.2300	155.7300	NULL
2013-12-06	US DOLLAR	2013	December	154.7300	155.2300	155.7300	NULL
2013-12-09	US DOLLAR	2013	December	154.7300	155.2300	155.7300	NULL
2013-12-10	US DOLLAR	2013	December	154.7300	155.2300	155.7300	NULL
2013-12-11	US DOLLAR	2013	December	154.7300	155.2300	155.7300	NULL
2013-12-12	US DOLLAR	2013	December	154.7300	155.2300	155.7300	NULL
2013-12-13	US DOLLAR	2013	December	154.7300	155.2300	155.7300	NULL
2013-12-16	US DOLLAR	2013	December	154.7200	155.2200	155.7200	NULL
2013-12-17	US DOLLAR	2013	December	154.7200	155.2200	155.7200	NULL
2013-12-18	US DOLLAR	2013	December	154.7000	155.2000	155.7000	NULL
2013-12-19	US DOLLAR	2013	December	154.7000	155.2000	155.7000	NULL
2013-12-20	US DOLLAR	2013	December	154.7000	155.2000	155.7000	NULL
2013-12-23	US DOLLAR	2013	December	154.7000	155.2000	155.7000	NULL
2013-12-24	US DOLLAR	2013	December	154.7000	155.2000	155.7000	NULL
2013-12-27	US DOLLAR	2013	December	154.7000	155.2000	155.7000	NULL
2013-12-30	US DOLLAR	2013	December	154.7000	155.2000	155.7000	NULL
2013-12-31	US DOLLAR	2013	December	154.7000	155.2000	155.7000	NULL
2014-01-02	US DOLLAR	2014	January	154.7000	155.2000	155.7000	NULL
2014-01-03	US DOLLAR	2014	January	154.7000	155.2000	155.7000	NULL
2014-01-06	US DOLLAR	2014	January	154.7200	155.2200	155.7200	NULL
2014-01-07	US DOLLAR	2014	January	154.7200	155.2200	155.7200	NULL
2014-01-08	US DOLLAR	2014	January	154.7200	155.2200	155.7200	NULL
2014-01-09	US DOLLAR	2014	January	154.7200	155.2200	155.7200	NULL
2014-01-10	US DOLLAR	2014	January	154.7200	155.2200	155.7200	NULL
2014-01-13	US DOLLAR	2014	January	154.7200	155.2200	155.7200	NULL
2014-01-15	US DOLLAR	2014	January	154.7400	155.2400	155.7400	NULL
2014-01-16	US DOLLAR	2014	January	154.7400	155.2400	155.7400	NULL
2014-01-17	US DOLLAR	2014	January	154.7400	155.2400	155.7400	NULL
2014-01-20	US DOLLAR	2014	January	154.7400	155.2400	155.7400	NULL
2014-01-21	US DOLLAR	2014	January	154.7400	155.2400	155.7400	NULL
2014-01-22	US DOLLAR	2014	January	154.7500	155.2500	155.7500	NULL
2014-01-23	US DOLLAR	2014	January	154.7500	155.2500	155.7500	NULL
2014-01-24	US DOLLAR	2014	January	154.7500	155.2500	155.7500	NULL
2014-01-27	US DOLLAR	2014	January	154.7500	155.2500	155.7500	NULL
2014-01-28	US DOLLAR	2014	January	154.7500	155.2500	155.7500	NULL
2014-01-29	US DOLLAR	2014	January	154.7500	155.2500	155.7500	NULL
2014-01-30	US DOLLAR	2014	January	154.7500	155.2500	155.7500	NULL
2014-01-31	US DOLLAR	2014	January	154.7500	155.2500	155.7500	NULL
2014-02-03	US DOLLAR	2014	February	154.7500	155.2500	155.7500	NULL
2014-02-04	US DOLLAR	2014	February	154.7500	155.2500	155.7500	NULL
2014-02-05	US DOLLAR	2014	February	154.7500	155.2500	155.7500	NULL
2014-02-06	US DOLLAR	2014	February	154.7500	155.2500	155.7500	NULL
2014-02-07	US DOLLAR	2014	February	154.7500	155.2500	155.7500	NULL
2014-02-10	US DOLLAR	2014	February	154.7500	155.2500	155.7500	NULL
2014-02-11	US DOLLAR	2014	February	154.7500	155.2500	155.7500	NULL
2014-02-12	US DOLLAR	2014	February	154.7500	155.2500	155.7500	NULL
2014-02-13	US DOLLAR	2014	February	154.7500	155.2500	155.7500	NULL
2014-02-14	US DOLLAR	2014	February	154.7500	155.2500	155.7500	NULL
2014-02-17	US DOLLAR	2014	February	154.7500	155.2500	155.7500	NULL
2014-02-18	US DOLLAR	2014	February	154.7500	155.2500	155.7500	NULL
2014-02-19	US DOLLAR	2014	February	154.7500	155.2500	155.7500	NULL
2014-02-20	US DOLLAR	2014	February	154.7500	155.2500	155.7500	NULL
2014-02-21	US DOLLAR	2014	February	154.7500	155.2500	155.7500	NULL
2014-02-24	US DOLLAR	2014	February	154.7500	155.2500	155.7500	NULL
2014-02-25	US DOLLAR	2014	February	154.7500	155.2500	155.7500	NULL
2014-02-26	US DOLLAR	2016	February	154.7500	155.2500	155.7500	NULL
2014-02-27	US DOLLAR	2014	February	154.7500	155.2500	155.7500	NULL
2014-02-28	US DOLLAR	2014	February	154.7500	155.2500	155.7500	NULL
2014-03-03	US DOLLAR	2014	March	154.7500	155.2500	155.7500	NULL
2014-03-04	US DOLLAR	2014	March	154.7500	155.2500	155.7500	NULL
2014-03-05	US DOLLAR	2014	March	154.7500	155.2500	155.7500	NULL
2014-03-06	US DOLLAR	2014	March	154.7500	155.2500	155.7500	NULL
2014-03-07	US DOLLAR	2014	March	154.7500	155.2500	155.7500	NULL
2014-03-10	US DOLLAR	2014	March	154.7500	155.2500	155.7500	NULL
2014-03-11	US DOLLAR	2014	March	154.7500	155.2500	155.7500	NULL
2014-03-12	US DOLLAR	2014	March	154.7400	155.2400	155.7400	NULL
2014-03-13	US DOLLAR	2014	March	154.7400	155.2400	155.7400	NULL
2014-03-14	US DOLLAR	2014	March	154.7400	155.2400	155.7400	NULL
2014-03-17	US DOLLAR	2014	March	154.7400	155.2400	155.7400	NULL
2014-03-18	US DOLLAR	2014	March	154.7400	155.2400	155.7400	NULL
2014-03-19	US DOLLAR	2014	March	154.7400	155.2400	155.7400	NULL
2014-03-20	US DOLLAR	2014	March	154.7400	155.2400	155.7400	NULL
2014-03-21	US DOLLAR	2014	March	154.7400	155.2400	155.7400	NULL
2014-03-24	US DOLLAR	2014	March	154.7400	155.2400	155.7400	NULL
2014-03-25	US DOLLAR	2014	March	154.7400	155.2400	155.7400	NULL
2014-03-26	US DOLLAR	2014	March	154.7400	155.2400	155.7400	NULL
2014-03-27	US DOLLAR	2014	March	154.7400	155.2400	155.7400	NULL
2014-03-28	US DOLLAR	2014	March	154.7400	155.2400	155.7400	NULL
2014-03-31	US DOLLAR	2014	March	154.7400	155.2400	155.7400	NULL
2014-04-01	US DOLLAR	2014	April	154.7400	155.2400	155.7400	NULL
2014-04-02	US DOLLAR	2014	April	154.7400	155.2400	155.7400	NULL
2014-04-03	US DOLLAR	2014	April	154.7400	155.2400	155.7400	NULL
2014-04-04	US DOLLAR	2014	April	154.7400	155.2400	155.7400	NULL
2014-04-07	US DOLLAR	2014	April	154.7400	155.2400	155.7400	NULL
2014-04-08	US DOLLAR	2014	April	154.7400	155.2400	155.7400	NULL
2014-04-09	US DOLLAR	2014	April	154.7400	155.2400	155.7400	NULL
2014-04-10	US DOLLAR	2014	April	154.7400	155.2400	155.7400	NULL
2014-04-11	US DOLLAR	2014	April	154.7400	155.2400	155.7400	NULL
2014-04-14	US DOLLAR	2014	April	154.7300	155.2300	155.7300	NULL
2014-04-15	US DOLLAR	2014	April	154.7300	155.2300	155.7300	NULL
2014-04-16	US DOLLAR	2014	April	154.7300	155.2300	155.7300	NULL
2014-04-17	US DOLLAR	2014	April	154.7300	155.2300	155.7300	NULL
2014-04-22	US DOLLAR	2014	April	154.7300	155.2300	155.7300	NULL
2014-04-23	US DOLLAR	2014	April	154.7300	155.2300	155.7300	NULL
2014-04-24	US DOLLAR	2014	April	154.7300	155.2300	155.7300	NULL
2014-04-25	US DOLLAR	2014	April	154.7300	155.2300	155.7300	NULL
2014-04-28	US DOLLAR	2014	April	154.7300	155.2300	155.7300	NULL
2014-04-29	US DOLLAR	2014	April	154.7300	155.2300	155.7300	NULL
2014-04-30	US DOLLAR	2014	April	154.7300	155.2300	155.7300	NULL
2014-05-02	US DOLLAR	2014	May	154.7300	155.2300	155.7300	NULL
2014-05-05	US DOLLAR	2014	May	154.7300	155.2300	155.7300	NULL
2014-05-06	US DOLLAR	2014	May	154.7300	155.2300	155.7300	NULL
2014-05-07	US DOLLAR	2014	May	154.7300	155.2300	155.7300	NULL
2014-05-08	US DOLLAR	2014	May	154.7300	155.2300	155.7300	NULL
2014-05-09	US DOLLAR	2014	May	154.7300	155.2300	155.7300	NULL
2014-05-12	US DOLLAR	2014	May	154.7300	155.2300	155.7300	NULL
2014-05-13	US DOLLAR	2014	May	154.7300	155.2300	155.7300	NULL
2014-05-14	US DOLLAR	2014	May	154.7300	155.2300	155.7300	NULL
2014-05-15	US DOLLAR	2014	May	154.7300	155.2300	155.7300	NULL
2014-05-16	US DOLLAR	2014	May	154.7300	155.2300	155.7300	NULL
2014-05-19	US DOLLAR	2014	May	154.7300	155.2300	155.7300	NULL
2014-05-20	US DOLLAR	2014	May	154.7300	155.2300	155.7300	NULL
2014-05-21	US DOLLAR	2014	May	154.7300	155.2300	155.7300	NULL
2014-05-22	US DOLLAR	2014	May	154.7300	155.2300	155.7300	NULL
2014-05-23	US DOLLAR	2014	May	154.7300	155.2300	155.7300	NULL
2014-05-26	US DOLLAR	2014	May	154.7300	155.2300	155.7300	NULL
2014-05-27	US DOLLAR	2014	May	154.7300	155.2300	155.7300	NULL
2014-05-28	US DOLLAR	2014	May	154.7300	155.2300	155.7300	NULL
2014-05-30	US DOLLAR	2014	May	154.7300	155.2300	155.7300	NULL
2014-06-02	US DOLLAR	2014	June	154.7300	155.2300	155.7300	NULL
2014-06-03	US DOLLAR	2014	June	154.7300	155.2300	155.7300	NULL
2014-06-04	US DOLLAR	2014	June	154.7300	155.2300	155.7300	NULL
2014-06-05	US DOLLAR	2014	June	154.7300	155.2300	155.7300	NULL
2014-06-06	US DOLLAR	2014	June	154.7300	155.2300	155.7300	NULL
2014-06-09	US DOLLAR	2014	June	154.7300	155.2300	155.7300	NULL
2014-06-10	US DOLLAR	2014	June	154.7300	155.2300	155.7300	NULL
2014-06-11	US DOLLAR	2014	June	154.7300	155.2300	155.7300	NULL
2014-06-12	US DOLLAR	2014	June	154.7300	155.2300	155.7300	NULL
2014-06-13	US DOLLAR	2014	June	154.7300	155.2300	155.7300	NULL
2014-06-16	US DOLLAR	2014	June	154.7300	155.2300	155.7300	NULL
2014-06-17	US DOLLAR	2014	June	154.7300	155.2300	155.7300	NULL
2014-06-18	US DOLLAR	2014	June	154.7300	155.2300	155.7300	NULL
2014-06-19	US DOLLAR	2014	June	154.7300	155.2300	155.7300	NULL
2014-06-20	US DOLLAR	2014	June	154.7300	155.2300	155.7300	NULL
2014-06-23	US DOLLAR	2014	June	154.7300	155.2300	155.7300	NULL
2014-06-24	US DOLLAR	2014	June	154.7300	155.2300	155.7300	NULL
2014-06-25	US DOLLAR	2014	June	154.7300	155.2300	155.7300	NULL
2014-06-26	US DOLLAR	2014	June	154.7300	155.2300	155.7300	NULL
2014-06-27	US DOLLAR	2014	June	154.7300	155.2300	155.7300	NULL
2014-06-30	US DOLLAR	2014	June	154.7300	155.2300	155.7300	NULL
2014-07-01	US DOLLAR	2014	July	154.7300	155.2300	155.7300	NULL
2014-07-02	US DOLLAR	2014	July	154.7300	155.2300	155.7300	NULL
2014-07-03	US DOLLAR	2014	July	154.7300	155.2300	155.7300	NULL
2014-07-04	US DOLLAR	2014	July	154.7300	155.2300	155.7300	NULL
2014-07-07	US DOLLAR	2014	July	154.7300	155.2300	155.7300	NULL
2014-07-08	US DOLLAR	2014	July	154.7300	155.2300	155.7300	NULL
2014-07-09	US DOLLAR	2014	July	154.7300	155.2300	155.7300	NULL
2014-07-10	US DOLLAR	2014	July	154.7300	155.2300	155.7300	NULL
2014-07-11	US DOLLAR	2014	July	154.7300	155.2300	155.7300	NULL
2014-07-14	US DOLLAR	2014	July	154.7300	155.2300	155.7300	NULL
2014-07-15	US DOLLAR	2014	July	154.7300	155.2300	155.7300	NULL
2014-07-16	US DOLLAR	2014	July	154.7300	155.2300	155.7300	NULL
2014-07-17	US DOLLAR	2014	July	154.7300	155.2300	155.7300	NULL
2014-07-18	US DOLLAR	2014	July	154.7300	155.2300	155.7300	NULL
2014-07-21	US DOLLAR	2014	July	154.7300	155.2300	155.7300	NULL
2014-07-22	US DOLLAR	2014	July	154.7300	155.2300	155.7300	NULL
2014-07-23	US DOLLAR	2014	July	154.7300	155.2300	155.7300	NULL
2014-07-24	US DOLLAR	2014	July	154.7300	155.2300	155.7300	NULL
2014-07-25	US DOLLAR	2014	July	154.7300	155.2300	155.7300	NULL
2014-07-30	US DOLLAR	2014	July	154.7300	155.2300	155.7300	NULL
2014-07-31	US DOLLAR	2014	July	154.7300	155.2300	155.7300	NULL
2014-08-01	US DOLLAR	2014	August	154.7300	155.2300	155.7300	NULL
2014-08-04	US DOLLAR	2014	August	154.7300	155.2300	155.7300	NULL
2014-08-05	US DOLLAR	2014	August	154.7300	155.2300	155.7300	NULL
2014-08-06	US DOLLAR	2014	August	154.7300	155.2300	155.7300	NULL
2014-08-07	US DOLLAR	2014	August	154.7300	155.2300	155.7300	NULL
2014-08-08	US DOLLAR	2014	August	154.7300	155.2300	155.7300	NULL
2014-08-11	US DOLLAR	2014	August	154.7300	155.2300	155.7300	NULL
2014-08-12	US DOLLAR	2014	August	154.7300	155.2300	155.7300	NULL
2014-08-13	US DOLLAR	2014	August	154.7300	155.2300	155.7300	NULL
2014-08-14	US DOLLAR	2014	August	154.7300	155.2300	155.7300	NULL
2014-08-15	US DOLLAR	2014	August	154.7300	155.2300	155.7300	NULL
2014-08-18	US DOLLAR	2014	August	154.7300	155.2300	155.7300	NULL
2014-08-19	US DOLLAR	2014	August	154.7300	155.2300	155.7300	NULL
2014-08-20	US DOLLAR	2014	August	154.7300	155.2300	155.7300	NULL
2014-08-21	US DOLLAR	2014	August	154.7300	155.2300	155.7300	NULL
2014-08-22	US DOLLAR	2014	August	154.7300	155.2300	155.7300	NULL
2014-08-25	US DOLLAR	2014	August	154.7300	155.2300	155.7300	NULL
2014-08-26	US DOLLAR	2014	August	154.7300	155.2300	155.7300	NULL
2014-08-27	US DOLLAR	2014	August	154.7300	155.2300	155.7300	NULL
2014-08-28	US DOLLAR	2014	August	154.7300	155.2300	155.7300	NULL
2014-08-29	US DOLLAR	2014	August	154.7300	155.2300	155.7300	NULL
2014-09-01	US DOLLAR	2014	September	154.7300	155.2300	155.7300	NULL
2014-09-02	US DOLLAR	2014	September	154.7300	155.2300	155.7300	NULL
2014-09-03	US DOLLAR	2014	September	154.7300	155.2300	155.7300	NULL
2014-09-04	US DOLLAR	2014	September	154.7300	155.2300	155.7300	NULL
2014-09-05	US DOLLAR	2014	September	154.7300	155.2300	155.7300	NULL
2014-09-08	US DOLLAR	2014	September	154.7400	155.2400	155.7400	NULL
2014-09-09	US DOLLAR	2014	September	154.7400	155.2400	155.7400	NULL
2014-09-10	US DOLLAR	2014	September	154.7400	155.2400	155.7400	NULL
2014-09-11	US DOLLAR	2014	September	154.7400	155.2400	155.7400	NULL
2014-09-12	US DOLLAR	2014	September	154.7400	155.2400	155.7400	NULL
2014-09-15	US DOLLAR	2014	September	154.7500	155.2500	155.7500	NULL
2014-09-16	US DOLLAR	2014	September	154.7500	155.2500	155.7500	NULL
2014-09-17	US DOLLAR	2014	September	154.7500	155.2500	155.7500	NULL
2014-09-18	US DOLLAR	2014	September	154.7500	155.2500	155.7500	NULL
2014-09-19	US DOLLAR	2014	September	154.7500	155.2500	155.7500	NULL
2014-09-22	US DOLLAR	2014	September	154.7500	155.2500	155.7500	NULL
2014-09-23	US DOLLAR	2014	September	154.7500	155.2500	155.7500	NULL
2014-09-24	US DOLLAR	2014	September	154.7500	155.2500	155.7500	NULL
2014-09-25	US DOLLAR	2014	September	154.7500	155.2500	155.7500	NULL
2014-09-26	US DOLLAR	2014	September	154.7500	155.2500	155.7500	NULL
2014-09-29	US DOLLAR	2014	September	154.7500	155.2500	155.7500	NULL
2014-09-30	US DOLLAR	2014	September	154.7500	155.2500	155.7500	NULL
2014-10-02	US DOLLAR	2014	September	154.7500	155.2500	155.7500	NULL
2014-10-03	US DOLLAR	2014	October	154.7500	155.2500	155.7500	NULL
2014-10-08	US DOLLAR	2014	October	154.7500	155.2500	155.7500	NULL
2014-10-09	US DOLLAR	2014	October	154.7500	155.2500	155.7500	NULL
2014-10-10	US DOLLAR	2014	October	154.7500	155.2500	155.7500	NULL
2014-10-13	US DOLLAR	2014	October	154.7500	155.2500	155.7500	NULL
2014-10-14	US DOLLAR	2014	October	154.7500	155.2500	155.7500	NULL
2014-10-15	US DOLLAR	2014	October	154.7600	155.2600	155.7600	NULL
2014-10-16	US DOLLAR	2014	October	154.7600	155.2600	155.7600	NULL
2014-10-17	US DOLLAR	2014	October	154.7600	155.2600	155.7600	NULL
2014-10-20	US DOLLAR	2014	October	154.7600	155.2600	155.7600	NULL
2014-10-21	US DOLLAR	2014	October	154.7600	155.2600	155.7600	NULL
2014-10-22	US DOLLAR	2014	October	154.7600	155.2600	155.7600	NULL
2014-10-23	US DOLLAR	2014	October	154.7600	155.2600	155.7600	NULL
2014-10-24	US DOLLAR	2014	October	154.7600	155.2600	155.7600	NULL
2014-10-27	US DOLLAR	2014	October	154.7600	155.2600	155.7600	NULL
2014-10-28	US DOLLAR	2014	October	154.7600	155.2600	155.7600	NULL
2014-10-29	US DOLLAR	2014	October	154.7600	155.2600	155.7600	NULL
2014-10-30	US DOLLAR	2014	October	154.7600	155.2600	155.7600	NULL
2014-10-31	US DOLLAR	2014	October	154.7600	155.2600	155.7600	NULL
2014-11-03	US DOLLAR	2014	October	154.7800	155.2800	155.7800	NULL
2014-11-04	US DOLLAR	2014	November	154.7800	155.2800	155.7800	NULL
2014-11-05	US DOLLAR	2014	November	154.8000	155.3000	155.8000	NULL
2014-11-06	US DOLLAR	2014	November	154.8000	155.3000	155.8000	NULL
2014-11-07	US DOLLAR	2014	November	154.8000	155.3000	155.8000	NULL
2014-11-10	US DOLLAR	2014	November	154.8500	155.3500	155.8500	NULL
2014-11-11	US DOLLAR	2014	November	154.8500	155.3500	155.8500	NULL
2014-11-12	US DOLLAR	2014	November	155.3900	155.8900	156.3900	NULL
2014-11-13	US DOLLAR	2014	November	155.3900	155.8900	156.3900	NULL
2014-11-14	US DOLLAR	2014	November	155.3900	155.8900	156.3900	NULL
2014-11-17	US DOLLAR	2014	November	155.5900	156.0900	156.5900	NULL
2014-11-18	US DOLLAR	2014	November	155.5900	156.0900	156.5900	NULL
2014-11-19	US DOLLAR	2014	November	157.4100	157.9100	158.4100	NULL
2014-11-20	US DOLLAR	2014	November	157.4100	157.9100	158.4100	NULL
2014-11-21	US DOLLAR	2014	November	157.4100	157.9100	158.4100	NULL
2014-11-24	US DOLLAR	2014	November	161.5000	162.0000	162.5000	NULL
2014-11-25	US DOLLAR	2014	November	161.5000	162.0000	162.5000	NULL
2014-11-26	US DOLLAR	2014	November	164.0000	164.5000	165.0000	NULL
2014-11-27	US DOLLAR	2014	November	164.0000	164.5000	165.0000	NULL
2014-11-28	US DOLLAR	2014	December	164.0000	164.5000	165.0000	NULL
2014-12-01	US DOLLAR	2014	December	167.0000	167.5000	168.0000	NULL
2014-12-02	US DOLLAR	2014	December	167.0000	167.5000	168.0000	NULL
2014-12-03	US DOLLAR	2014	December	167.0000	167.5000	168.0000	NULL
2014-12-04	US DOLLAR	2014	December	167.0000	167.5000	168.0000	NULL
2014-12-05	US DOLLAR	2014	December	167.0000	167.5000	168.0000	NULL
2014-12-08	US DOLLAR	2014	December	167.0000	167.5000	168.0000	NULL
2014-12-09	US DOLLAR	2014	December	167.0000	167.5000	168.0000	NULL
2014-12-10	US DOLLAR	2014	December	167.0000	167.5000	168.0000	NULL
2014-12-11	US DOLLAR	2014	December	167.0000	167.5000	168.0000	NULL
2014-12-12	US DOLLAR	2014	December	167.0000	167.5000	168.0000	NULL
2014-12-15	US DOLLAR	2014	December	167.0000	167.5000	168.0000	NULL
2014-12-17	US DOLLAR	2014	December	167.0000	167.5000	168.0000	NULL
2014-12-18	US DOLLAR	2014	December	167.0000	167.5000	168.0000	NULL
2014-12-19	US DOLLAR	2014	December	167.0000	167.5000	168.0000	NULL
2014-12-22	US DOLLAR	2014	December	167.0000	167.5000	168.0000	NULL
2014-12-23	US DOLLAR	2014	December	167.0000	167.5000	168.0000	NULL
2014-12-24	US DOLLAR	2014	December	167.0000	167.5000	168.0000	NULL
2014-12-29	US DOLLAR	2014	December	167.0000	167.5000	168.0000	NULL
2014-12-30	US DOLLAR	2014	December	167.0000	167.5000	168.0000	NULL
2014-12-31	US DOLLAR	2014	December	167.0000	167.5000	168.0000	NULL
2015-01-05	US DOLLAR	2015	January	167.0000	167.5000	168.0000	NULL
2015-01-06	US DOLLAR	2015	January	167.0000	167.5000	168.0000	NULL
2015-01-07	US DOLLAR	2015	January	167.0000	167.5000	168.0000	NULL
2015-01-08	US DOLLAR	2015	January	167.0000	167.5000	168.0000	NULL
2015-01-09	US DOLLAR	2015	January	167.0000	167.5000	168.0000	NULL
2015-01-12	US DOLLAR	2015	January	167.0000	167.5000	168.0000	NULL
2015-01-13	US DOLLAR	2015	January	167.0000	167.5000	168.0000	NULL
2015-01-14	US DOLLAR	2015	January	167.0000	167.5000	168.0000	NULL
2015-01-15	US DOLLAR	2015	January	167.0000	167.5000	168.0000	NULL
2015-01-16	US DOLLAR	2015	January	167.0000	167.5000	168.0000	NULL
2015-01-19	US DOLLAR	2015	January	167.0000	167.5000	168.0000	NULL
2015-01-20	US DOLLAR	2015	January	167.0000	167.5000	168.0000	NULL
2015-01-21	US DOLLAR	2015	January	167.0000	167.5000	168.0000	NULL
2015-01-22	US DOLLAR	2015	January	167.0000	167.5000	168.0000	NULL
2015-01-23	US DOLLAR	2015	January	167.0000	167.5000	168.0000	NULL
2015-01-26	US DOLLAR	2015	January	167.0000	167.5000	168.0000	NULL
2015-01-27	US DOLLAR	2015	January	167.0000	167.5000	168.0000	NULL
2015-01-28	US DOLLAR	2015	January	167.0000	167.5000	168.0000	NULL
2015-01-29	US DOLLAR	2015	January	167.0000	167.5000	168.0000	NULL
2015-01-30	US DOLLAR	2015	January	167.0000	167.5000	168.0000	NULL
2015-02-02	US DOLLAR	2015	January	167.0000	167.5000	168.0000	NULL
2015-02-03	US DOLLAR	2015	February	167.0000	167.5000	168.0000	NULL
2015-02-04	US DOLLAR	2015	February	167.0000	167.5000	168.0000	NULL
2015-02-05	US DOLLAR	2015	February	167.0000	167.5000	168.0000	NULL
2015-02-06	US DOLLAR	2015	February	167.0000	167.5000	168.0000	NULL
2015-02-09	US DOLLAR	2015	February	167.0000	167.5000	168.0000	NULL
2015-02-10	US DOLLAR	2015	February	167.0000	167.5000	168.0000	NULL
2015-02-11	US DOLLAR	2015	February	167.0000	167.5000	168.0000	NULL
2015-02-12	US DOLLAR	2015	February	167.0000	167.5000	168.0000	NULL
2015-02-13	US DOLLAR	2015	February	167.0000	167.5000	168.0000	NULL
2015-02-16	US DOLLAR	2015	February	167.0000	167.5000	168.0000	NULL
2015-02-17	US DOLLAR	2015	February	167.0000	167.5000	168.0000	NULL
2015-02-18	US DOLLAR	2015	February	167.0000	167.5000	168.0000	NULL
2015-02-19	US DOLLAR	2015	February	198.0000	198.5000	199.0000	NULL
2015-02-20	US DOLLAR	2015	February	198.0000	198.5000	199.0000	NULL
2015-02-23	US DOLLAR	2015	February	198.0000	198.5000	199.0000	NULL
2015-02-24	US DOLLAR	2015	February	197.0000	197.5000	198.0000	NULL
2015-02-25	US DOLLAR	2015	February	197.0000	197.5000	198.0000	NULL
2015-02-26	US DOLLAR	2015	February	197.0000	197.5000	198.0000	NULL
2015-02-27	US DOLLAR	2015	February	197.0000	197.5000	198.0000	NULL
2015-03-02	US DOLLAR	2015	March	196.8000	197.3000	197.8000	NULL
2015-03-03	US DOLLAR	2015	March	196.8000	197.3000	197.8000	NULL
2015-03-04	US DOLLAR	2015	March	196.0000	196.5000	197.0000	NULL
2015-03-05	US DOLLAR	2015	March	196.0000	196.5000	197.0000	NULL
2015-03-06	US DOLLAR	2015	March	196.0000	196.5000	197.0000	NULL
2015-03-09	US DOLLAR	2015	March	196.0000	196.5000	197.0000	NULL
2015-03-10	US DOLLAR	2015	March	196.0000	196.5000	197.0000	NULL
2015-03-11	US DOLLAR	2015	March	196.0000	196.5000	197.0000	NULL
2015-03-12	US DOLLAR	2015	March	196.0000	196.5000	197.0000	NULL
2015-03-13	US DOLLAR	2015	March	196.0000	196.5000	197.0000	NULL
2015-03-16	US DOLLAR	2015	March	196.0000	196.5000	197.0000	NULL
2015-03-17	US DOLLAR	2015	March	196.0000	196.5000	197.0000	NULL
2015-03-18	US DOLLAR	2015	March	196.0000	196.5000	197.0000	NULL
2015-03-19	US DOLLAR	2015	March	196.0000	196.5000	197.0000	NULL
2015-03-20	US DOLLAR	2015	March	196.0000	196.5000	197.0000	NULL
2015-03-23	US DOLLAR	2015	March	196.0000	196.5000	197.0000	NULL
