Id	RateDate	Currency	RateYear	RateMonth	BuyingRate	CentralRate	SellingRate
2533	2012-03-08	US DOLLAR	2012	March	155.0100	155.5100	156.0100
2534	2012-03-07	US DOLLAR	2012	March	155.0100	155.5100	156.0100
2535	2012-03-06	US DOLLAR	2012	March	155.0100	155.5100	156.0100
2536	2012-03-05	US DOLLAR	2012	March	155.0100	155.5100	156.0100
2537	2012-03-02	US DOLLAR	2012	March	154.9000	155.4000	155.9000
2538	2012-03-01	US DOLLAR	2012	March	154.9000	155.4000	155.9000
2539	2012-02-29	US DOLLAR	2012	February	154.9000	155.4000	155.9000
2540	2012-02-28	US DOLLAR	2012	February	154.9000	155.4000	155.9000
2541	2012-02-27	US DOLLAR	2012	February	154.9000	155.4000	155.9000
2542	2012-02-24	US DOLLAR	2012	February	154.9000	155.4000	155.9000
2543	2012-02-23	US DOLLAR	2012	February	154.9000	155.4000	155.9000
2544	2012-02-22	US DOLLAR	2012	February	154.9000	155.4000	155.9000
2545	2012-02-21	US DOLLAR	2012	February	155.1000	155.6000	156.1000
2546	2012-02-20	US DOLLAR	2012	February	155.1000	155.6000	156.1000
2547	2012-02-16	US DOLLAR	2012	February	155.4000	155.9000	156.4000
2548	2012-02-15	US DOLLAR	2012	February	155.4000	155.9000	156.4000
2549	2012-02-14	US DOLLAR	2012	February	155.5000	156.0000	156.5000
2550	2012-02-13	US DOLLAR	2012	February	155.5000	156.0000	156.5000
2551	2012-02-10	US DOLLAR	2012	February	155.5000	156.0000	156.5000
2552	2012-02-09	US DOLLAR	2012	February	155.5000	156.0000	156.5000
2553	2012-02-08	US DOLLAR	2012	February	155.5000	156.0000	156.5000
2554	2012-02-07	US DOLLAR	2012	February	155.7000	156.2000	156.7000
2555	2012-02-03	US DOLLAR	2012	February	155.7000	156.2000	156.7000
2556	2012-02-02	US DOLLAR	2012	February	155.7000	156.2000	156.7000
2557	2012-02-01	US DOLLAR	2012	February	155.7000	156.2000	156.7000
2558	2012-01-31	US DOLLAR	2012	January	156.0500	156.5500	157.0500
2559	2012-01-30	US DOLLAR	2012	January	156.0500	156.5500	157.0500
2560	2012-01-27	US DOLLAR	2012	January	155.8500	156.3500	156.8500
2561	2012-01-26	US DOLLAR	2012	January	155.8500	156.3500	156.8500
2562	2012-01-25	US DOLLAR	2012	January	155.8500	156.3500	156.8500
2563	2012-01-24	US DOLLAR	2012	January	156.0000	156.5000	157.0000
2564	2012-01-23	US DOLLAR	2012	January	156.0000	156.5000	157.0000
2565	2012-01-20	US DOLLAR	2012	January	155.8500	156.3500	156.8500
2566	2012-01-19	US DOLLAR	2012	January	155.8500	156.3500	156.8500
2567	2012-01-18	US DOLLAR	2012	January	155.8500	156.3500	156.8500
2568	2012-01-17	US DOLLAR	2012	January	155.7000	156.2000	156.7000
2569	2012-01-16	US DOLLAR	2012	January	155.7000	156.2000	156.7000
2570	2012-01-13	US DOLLAR	2012	January	155.7000	156.2000	156.7000
2571	2012-01-12	US DOLLAR	2012	January	155.7000	156.2000	156.7000
2572	2012-01-11	US DOLLAR	2012	January	155.7000	156.2000	156.7000
2573	2012-01-10	US DOLLAR	2012	January	155.8300	156.3300	156.8300
2574	2012-01-09	US DOLLAR	2012	January	155.8300	156.3300	156.8300
2575	2012-01-06	US DOLLAR	2012	January	155.7100	156.2100	156.7100
2576	2012-01-05	US DOLLAR	2012	January	155.7100	156.2100	156.7100
2577	2012-01-04	US DOLLAR	2012	January	155.7100	156.2100	156.7100
2578	2012-01-03	US DOLLAR	2012	January	155.7000	156.2000	156.7000
2579	2011-12-30	US DOLLAR	2011	December	155.7000	156.2000	156.7000
2580	2011-12-29	US DOLLAR	2011	December	155.7000	156.2000	156.7000
2581	2011-12-28	US DOLLAR	2011	December	155.7000	156.2000	156.7000
2582	2011-12-23	US DOLLAR	2011	December	155.7000	156.2000	156.7000
2583	2011-12-22	US DOLLAR	2011	December	155.7000	156.2000	156.7000
2584	2011-12-21	US DOLLAR	2011	December	155.7000	156.2000	156.7000
2585	2011-12-20	US DOLLAR	2011	December	155.7000	156.2000	156.7000
2586	2011-12-19	US DOLLAR	2011	December	155.7000	156.2000	156.7000
2587	2011-12-16	US DOLLAR	2011	December	155.7000	156.2000	156.7000
2588	2011-12-15	US DOLLAR	2011	December	155.7000	156.2000	156.7000
2589	2011-12-14	US DOLLAR	2011	December	155.7000	156.2000	156.7000
2590	2011-12-13	US DOLLAR	2011	December	155.7000	156.2000	156.7000
2591	2011-12-12	US DOLLAR	2011	December	155.7000	156.2000	156.7000
2592	2011-12-09	US DOLLAR	2011	December	155.7000	156.2000	156.7000
2593	2011-12-08	US DOLLAR	2011	December	155.7000	156.2000	156.7000
2594	2011-12-07	US DOLLAR	2011	December	155.7000	156.2000	156.7000
2595	2011-12-06	US DOLLAR	2011	December	155.5000	156.0000	156.5000
2596	2011-12-05	US DOLLAR	2011	December	155.5000	156.0000	156.5000
2597	2011-12-02	US DOLLAR	2011	December	155.3100	155.8100	156.3100
2598	2011-12-01	US DOLLAR	2011	December	155.3100	155.8100	156.3100
2599	2011-11-30	US DOLLAR	2011	November	155.3100	155.8100	156.3100
2600	2011-11-29	US DOLLAR	2011	November	156.2600	156.7600	157.2600
2601	2011-11-28	US DOLLAR	2011	November	156.2600	156.7600	157.2600
2602	2011-11-25	US DOLLAR	2011	November	155.2100	155.7100	156.2100
2603	2011-11-24	US DOLLAR	2011	November	155.2100	155.7100	156.2100
2604	2011-11-23	US DOLLAR	2011	November	155.2100	155.7100	156.2100
2605	2011-11-22	US DOLLAR	2011	November	154.2100	154.7100	155.2100
2606	2011-11-21	US DOLLAR	2011	November	154.2100	154.7100	155.2100
2607	2011-11-18	US DOLLAR	2011	November	153.5000	154.0000	154.5000
2608	2011-11-17	US DOLLAR	2011	November	153.5000	154.0000	154.5000
2609	2011-11-16	US DOLLAR	2011	November	153.5000	154.0000	154.5000
2610	2011-11-15	US DOLLAR	2011	November	153.5000	154.0000	154.5000
2611	2011-11-14	US DOLLAR	2011	November	153.5000	154.0000	154.5000
2612	2011-11-11	US DOLLAR	2011	November	151.8200	152.3200	152.8200
2613	2011-11-10	US DOLLAR	2011	November	151.8200	152.3200	152.8200
2614	2011-11-09	US DOLLAR	2011	November	151.8200	152.3200	152.8200
2615	2011-11-04	US DOLLAR	2011	November	149.7300	150.2300	150.7300
2616	2011-11-03	US DOLLAR	2011	November	149.7300	150.2300	150.7300
2617	2011-11-02	US DOLLAR	2011	November	149.7300	150.2300	150.7300
2618	2011-11-01	US DOLLAR	2011	November	149.2500	149.7500	150.2500
2619	2011-10-31	US DOLLAR	2011	October	149.2500	149.7500	150.2500
2620	2011-10-28	US DOLLAR	2011	October	149.0500	149.5500	150.0500
2621	2011-10-27	US DOLLAR	2011	October	149.0500	149.5500	150.0500
2622	2011-10-26	US DOLLAR	2011	October	149.0500	149.5500	150.0500
2623	2011-10-25	US DOLLAR	2011	October	149.0100	149.5100	150.0100
2624	2011-10-24	US DOLLAR	2011	October	149.0100	149.5100	150.0100
2625	2011-10-21	US DOLLAR	2011	October	148.9500	149.4500	149.9500
2626	2011-10-20	US DOLLAR	2011	October	148.9500	149.4500	149.9500
2627	2011-10-19	US DOLLAR	2011	October	148.9500	149.4500	149.9500
2628	2011-10-18	US DOLLAR	2011	October	148.9500	149.4500	149.9500
2629	2011-10-17	US DOLLAR	2011	October	148.9500	149.4500	149.9500
2630	2011-10-14	US DOLLAR	2011	October	149.0000	149.5000	150.0000
2631	2011-10-13	US DOLLAR	2011	October	149.0000	149.5000	150.0000
2632	2011-10-12	US DOLLAR	2011	October	149.0000	149.5000	150.0000
2633	2011-10-11	US DOLLAR	2011	October	155.9100	156.4100	156.9100
2634	2011-10-10	US DOLLAR	2011	October	155.9100	156.4100	156.9100
2635	2011-10-07	US DOLLAR	2011	October	154.4000	154.9000	155.4000
2636	2011-10-06	US DOLLAR	2011	October	154.4000	154.9000	155.4000
2637	2011-10-05	US DOLLAR	2011	October	153.4000	154.4000	155.4000
2638	2011-10-04	US DOLLAR	2011	October	153.6000	154.1000	154.6000
2639	2011-09-30	US DOLLAR	2011	September	153.6000	154.1000	154.6000
2640	2011-09-29	US DOLLAR	2011	September	153.6000	154.1000	154.6000
2641	2011-09-28	US DOLLAR	2011	September	153.6000	154.1000	154.6000
2642	2011-09-27	US DOLLAR	2011	September	154.0200	154.5200	155.0200
2643	2011-09-26	US DOLLAR	2011	September	154.0200	154.5200	155.0200
2644	2011-09-23	US DOLLAR	2011	September	153.4200	153.9200	154.4200
2645	2011-09-22	US DOLLAR	2011	September	153.4200	153.9200	154.4200
2646	2011-09-21	US DOLLAR	2011	September	153.4200	153.9200	154.4200
2647	2011-09-20	US DOLLAR	2011	September	152.9100	153.4100	153.9100
2648	2011-09-19	US DOLLAR	2011	September	152.9100	153.4100	153.9100
2649	2011-09-16	US DOLLAR	2011	September	152.5400	153.0400	153.5400
2650	2011-09-15	US DOLLAR	2011	September	152.5400	153.0400	153.5400
2651	2011-09-14	US DOLLAR	2011	September	152.5400	153.0400	153.5400
2652	2011-09-13	US DOLLAR	2011	September	152.2700	152.7700	153.2700
2653	2011-09-12	US DOLLAR	2011	September	152.2700	152.7700	153.2700
2654	2011-09-09	US DOLLAR	2011	September	152.1600	152.6600	153.1600
2655	2011-09-08	US DOLLAR	2011	September	152.1600	152.6600	153.1600
2656	2011-09-07	US DOLLAR	2011	September	152.1600	152.6600	153.1600
2657	2011-09-06	US DOLLAR	2011	September	151.8100	152.3100	152.8100
2658	2011-09-05	US DOLLAR	2011	September	151.8100	152.3100	152.8100
2659	2011-09-02	US DOLLAR	2011	September	151.8100	152.3100	152.8100
2660	2011-09-01	US DOLLAR	2011	September	151.4000	151.9000	152.4000
2661	2011-08-29	US DOLLAR	2011	August	151.4000	151.9000	152.4000
2662	2011-08-26	US DOLLAR	2011	August	151.1000	151.6000	152.1000
2663	2011-08-25	US DOLLAR	2011	August	151.1000	151.6000	152.1000
2664	2011-08-24	US DOLLAR	2011	August	151.1000	151.6000	152.1000
2665	2011-08-23	US DOLLAR	2011	August	150.8500	151.3500	151.8500
2666	2011-08-22	US DOLLAR	2011	August	150.8500	151.3500	151.8500
2667	2011-08-19	US DOLLAR	2011	August	150.3500	150.8500	151.3500
2668	2011-08-18	US DOLLAR	2011	August	150.3500	150.8500	151.3500
2669	2011-08-17	US DOLLAR	2011	August	150.3500	150.8500	151.3500
2670	2011-08-16	US DOLLAR	2011	August	150.0100	150.5100	151.0100
2671	2011-08-15	US DOLLAR	2011	August	150.0100	150.5100	151.0100
2672	2011-08-12	US DOLLAR	2011	August	149.7500	150.2500	150.7500
2673	2011-08-11	US DOLLAR	2011	August	149.7500	150.2500	150.7500
2674	2011-08-10	US DOLLAR	2011	August	149.7500	150.2500	150.7500
2675	2011-08-09	US DOLLAR	2011	August	149.5000	150.0000	150.5000
2676	2011-08-08	US DOLLAR	2011	August	149.5000	150.0000	150.5000
2677	2011-08-05	US DOLLAR	2011	August	149.7700	150.2700	150.7700
2678	2011-08-04	US DOLLAR	2011	August	149.7700	150.2700	150.7700
2679	2011-08-03	US DOLLAR	2011	August	149.7700	150.2700	150.7700
2680	2011-08-02	US DOLLAR	2011	August	149.6200	150.1200	150.6200
2681	2011-08-01	US DOLLAR	2011	August	149.6200	150.1200	150.6200
2682	2011-07-29	US DOLLAR	2011	July	149.4600	149.9600	150.4600
2683	2011-07-28	US DOLLAR	2011	July	149.4600	149.9600	150.4600
2684	2011-07-27	US DOLLAR	2011	July	149.4600	149.9600	150.4600
2685	2011-07-26	US DOLLAR	2011	July	149.2600	149.7600	150.2600
2686	2011-07-25	US DOLLAR	2011	July	149.2600	149.7600	150.2600
2687	2011-07-22	US DOLLAR	2011	July	149.1100	149.6100	150.1100
2688	2011-07-21	US DOLLAR	2011	July	149.1100	149.6100	150.1100
2689	2011-07-20	US DOLLAR	2011	July	149.1100	149.6100	150.1100
2690	2011-07-19	US DOLLAR	2011	July	149.0000	149.5000	150.0000
2691	2011-07-18	US DOLLAR	2011	July	149.0000	149.5000	150.0000
2692	2011-07-15	US DOLLAR	2011	July	149.0800	149.5800	150.0800
2693	2011-07-14	US DOLLAR	2011	July	149.0800	149.5800	150.0800
2694	2011-07-13	US DOLLAR	2011	July	149.0800	149.5800	150.0800
2695	2011-07-12	US DOLLAR	2011	July	149.0000	149.5000	150.0000
2696	2011-07-11	US DOLLAR	2011	July	149.0000	149.5000	150.0000
2697	2011-07-08	US DOLLAR	2011	July	149.5000	150.0000	150.5000
2698	2011-07-07	US DOLLAR	2011	July	149.5000	150.0000	150.5000
2699	2011-07-06	US DOLLAR	2011	July	149.5000	150.0000	150.5000
2700	2011-07-05	US DOLLAR	2011	July	149.9000	150.4000	150.9000
2701	2011-07-04	US DOLLAR	2011	July	149.9000	150.4000	150.9000
2702	2011-07-01	US DOLLAR	2011	July	150.7900	151.2900	151.7900
2703	2011-06-30	US DOLLAR	2011	June	150.7900	151.2900	151.7900
2704	2011-06-29	US DOLLAR	2011	June	150.7900	151.2900	151.7900
2705	2011-06-28	US DOLLAR	2011	June	151.6400	152.1400	152.6400
2706	2011-06-27	US DOLLAR	2011	June	151.6400	152.1400	152.6400
2707	2011-06-24	US DOLLAR	2011	June	152.6300	153.1300	153.6300
2708	2011-06-23	US DOLLAR	2011	June	152.6300	153.1300	153.6300
2709	2011-06-22	US DOLLAR	2011	June	152.6300	153.1300	153.6300
2710	2011-06-21	US DOLLAR	2011	June	152.3900	152.8900	153.3900
2711	2011-06-20	US DOLLAR	2011	June	152.3900	152.8900	153.3900
2712	2011-06-17	US DOLLAR	2011	June	152.1800	152.6800	153.1800
2713	2011-06-16	US DOLLAR	2011	June	152.1800	152.6800	153.1800
2714	2011-06-15	US DOLLAR	2011	June	152.1800	152.6800	153.1800
2715	2011-06-14	US DOLLAR	2011	June	151.9700	152.4700	152.9700
2716	2011-06-13	US DOLLAR	2011	June	151.9700	152.4700	152.9700
2717	2011-06-10	US DOLLAR	2011	June	151.8500	152.3500	152.8500
2718	2011-06-09	US DOLLAR	2011	June	151.8500	152.3500	152.8500
2719	2011-06-08	US DOLLAR	2011	June	151.8500	152.3500	152.8500
2720	2011-06-07	US DOLLAR	2011	June	151.7900	152.2900	152.7900
2721	2011-06-06	US DOLLAR	2011	June	151.7900	152.2900	152.7900
2722	2011-06-03	US DOLLAR	2011	June	152.0900	152.5900	153.0900
2723	2011-06-02	US DOLLAR	2011	June	152.0900	152.5900	153.0900
2724	2011-06-01	US DOLLAR	2011	June	152.0900	152.5900	153.0900
2725	2011-05-31	US DOLLAR	2011	May	152.5900	153.0900	153.5900
2726	2011-05-27	US DOLLAR	2011	May	152.5900	153.0900	153.5900
2727	2011-05-26	US DOLLAR	2011	May	152.5900	153.0900	153.5900
2728	2011-05-25	US DOLLAR	2011	May	152.5900	153.0900	153.5900
2729	2011-05-24	US DOLLAR	2011	May	152.3800	152.8800	153.3800
2730	2011-05-23	US DOLLAR	2011	May	152.3800	152.8800	153.3800
2731	2011-05-18	US DOLLAR	2011	May	152.2100	152.7100	153.2100
2732	2011-05-17	US DOLLAR	2011	May	152.0500	152.5500	153.0500
2733	2011-05-16	US DOLLAR	2011	May	152.0500	152.5500	153.0500
2734	2011-05-13	US DOLLAR	2011	May	152.3900	152.8900	153.3900
2735	2011-05-12	US DOLLAR	2011	May	152.3900	152.8900	153.3900
2736	2011-05-11	US DOLLAR	2011	May	152.3900	152.8900	153.3900
2737	2011-05-10	US DOLLAR	2011	May	152.1800	152.6800	153.1800
2738	2011-05-09	US DOLLAR	2011	May	152.1800	152.6800	153.1800
2739	2011-05-06	US DOLLAR	2011	May	152.0300	152.5300	153.0300
2740	2011-05-05	US DOLLAR	2011	May	152.0300	152.5300	153.0300
2741	2011-05-04	US DOLLAR	2011	May	152.0300	152.5300	153.0300
2742	2011-05-03	US DOLLAR	2011	May	151.9200	152.4200	152.9200
2743	2011-04-29	US DOLLAR	2011	April	151.9200	152.4200	152.9200
2744	2011-04-28	US DOLLAR	2011	April	151.9200	152.4200	152.9200
2745	2011-04-27	US DOLLAR	2011	April	151.9200	152.4200	152.9200
2746	2011-04-21	US DOLLAR	2011	April	151.7600	152.2600	152.7600
2747	2011-04-20	US DOLLAR	2011	April	151.7600	152.2600	152.7600
2748	2011-04-19	US DOLLAR	2011	April	151.9600	152.4600	152.9600
2749	2011-04-18	US DOLLAR	2011	April	151.9600	152.4600	152.9600
2750	2011-04-15	US DOLLAR	2011	April	151.5800	152.0800	152.5800
2751	2011-04-14	US DOLLAR	2011	April	151.5800	152.0800	152.5800
2752	2011-04-13	US DOLLAR	2011	April	151.5800	152.0800	152.5800
2753	2011-04-12	US DOLLAR	2011	April	151.2100	151.7100	152.2100
2754	2011-04-11	US DOLLAR	2011	April	151.2100	151.7100	152.2100
2755	2011-04-08	US DOLLAR	2011	April	150.9100	151.4100	151.9100
2756	2011-04-07	US DOLLAR	2011	April	150.9100	151.4100	151.9100
2757	2011-04-06	US DOLLAR	2011	April	150.9100	151.4100	151.9100
2758	2011-04-05	US DOLLAR	2011	April	150.7600	151.2600	151.7600
2759	2011-04-04	US DOLLAR	2011	April	150.7600	151.2600	151.7600
2760	2011-04-01	US DOLLAR	2011	April	150.5200	151.0200	151.5200
2761	2011-03-31	US DOLLAR	2011	March	150.5200	151.0200	151.5200
2762	2011-03-30	US DOLLAR	2011	March	150.5200	151.0200	151.5200
2763	2011-03-29	US DOLLAR	2011	March	150.3000	150.8000	151.3000
2764	2011-03-28	US DOLLAR	2011	March	150.3000	150.8000	151.3000
2765	2011-03-25	US DOLLAR	2011	March	150.2700	150.7700	151.2700
2766	2011-03-24	US DOLLAR	2011	March	150.2700	150.7700	151.2700
2767	2011-03-23	US DOLLAR	2011	March	150.2700	150.7700	151.2700
2768	2011-03-22	US DOLLAR	2011	March	150.1200	150.6200	151.1200
2769	2011-03-21	US DOLLAR	2011	March	150.1200	150.6200	151.1200
2770	2011-03-18	US DOLLAR	2011	March	150.0100	150.5100	151.0100
2771	2011-03-17	US DOLLAR	2011	March	150.0100	150.5100	151.0100
2772	2011-03-16	US DOLLAR	2011	March	150.0100	150.5100	151.0100
2773	2011-03-15	US DOLLAR	2011	March	149.9000	150.4000	150.9000
2774	2011-03-14	US DOLLAR	2011	March	149.9000	150.4000	150.9000
2775	2011-03-11	US DOLLAR	2011	March	149.7900	150.2900	150.7900
2776	2011-03-10	US DOLLAR	2011	March	149.7900	150.2900	150.7900
2777	2011-03-09	US DOLLAR	2011	March	149.7900	150.2900	150.7900
2778	2011-03-08	US DOLLAR	2011	March	149.6800	150.1800	150.6800
2779	2011-03-07	US DOLLAR	2011	March	149.6800	150.1800	150.6800
2780	2011-03-04	US DOLLAR	2011	March	149.7100	150.2100	150.7100
2781	2011-03-03	US DOLLAR	2011	March	149.7100	150.2100	150.7100
2782	2011-03-02	US DOLLAR	2011	March	149.7100	150.2100	150.7100
2783	2011-03-01	US DOLLAR	2011	March	149.5600	150.0600	150.5600
2784	2011-02-28	US DOLLAR	2011	February	149.5600	150.0600	150.5600
2785	2011-02-25	US DOLLAR	2011	February	149.4500	149.9500	150.4500
2786	2011-02-24	US DOLLAR	2011	February	149.4500	149.9500	150.4500
2787	2011-02-23	US DOLLAR	2011	February	149.4500	149.9500	150.4500
2788	2011-02-22	US DOLLAR	2011	February	149.6100	150.1100	150.6100
2789	2011-02-21	US DOLLAR	2011	February	149.6100	150.1100	150.6100
2790	2011-02-18	US DOLLAR	2011	February	149.5000	150.0000	150.5000
2791	2011-02-17	US DOLLAR	2011	February	149.5000	150.0000	150.5000
2792	2011-02-16	US DOLLAR	2011	February	149.5000	150.0000	150.5000
2793	2011-02-14	US DOLLAR	2011	February	149.4700	149.9700	150.4700
2794	2011-02-10	US DOLLAR	2011	February	149.4000	149.9000	150.4000
2795	2011-02-09	US DOLLAR	2011	February	149.4000	149.9000	150.4000
2796	2011-02-08	US DOLLAR	2011	February	149.3400	149.8400	150.3400
2797	2011-02-07	US DOLLAR	2011	February	149.3400	149.8400	150.3400
2798	2011-02-04	US DOLLAR	2011	February	149.3100	149.8100	150.3100
2799	2011-02-03	US DOLLAR	2011	February	149.3100	149.8100	150.3100
2800	2011-02-02	US DOLLAR	2011	February	149.3100	149.8100	150.3100
2801	2011-02-01	US DOLLAR	2011	February	149.3500	149.8500	150.3500
2802	2011-01-31	US DOLLAR	2011	January	149.3500	149.8500	150.3500
2803	2011-01-28	US DOLLAR	2011	January	149.3100	149.8100	150.3100
2804	2011-01-27	US DOLLAR	2011	January	149.3100	149.8100	150.3100
2805	2011-01-26	US DOLLAR	2011	January	149.4000	149.9000	150.4000
2806	2011-01-25	US DOLLAR	2011	January	149.4000	149.9000	150.4000
2807	2011-01-24	US DOLLAR	2011	January	149.4000	149.9000	150.4000
2808	2011-01-21	US DOLLAR	2011	January	149.3000	149.8000	150.3000
2809	2011-01-20	US DOLLAR	2011	January	149.3000	149.8000	150.3000
2810	2011-01-19	US DOLLAR	2011	January	149.3000	149.8000	150.3000
2811	2011-01-18	US DOLLAR	2011	January	149.3100	149.8100	150.3100
2812	2011-01-17	US DOLLAR	2011	January	149.3100	149.8100	150.3100
2813	2011-01-14	US DOLLAR	2011	January	149.0100	149.5100	150.0100
2814	2011-01-13	US DOLLAR	2011	January	149.0100	149.5100	150.0100
2815	2011-01-12	US DOLLAR	2011	January	149.0100	149.5100	150.0100
2816	2011-01-11	US DOLLAR	2011	January	148.8000	149.3000	149.8000
2817	2011-01-10	US DOLLAR	2011	January	148.8000	149.3000	149.8000
2818	2011-01-07	US DOLLAR	2011	January	148.5000	148.5000	148.5000
2819	2011-01-06	US DOLLAR	2011	January	148.5000	149.0000	149.5000
2820	2011-01-05	US DOLLAR	2011	January	148.5000	149.0000	149.5000
2821	2011-01-04	US DOLLAR	2011	January	148.1700	148.6700	149.1700
2822	2010-12-31	US DOLLAR	2010	December	148.1700	148.6700	149.1700
2823	2010-12-30	US DOLLAR	2010	December	148.1700	148.6700	149.1700
2824	2010-12-29	US DOLLAR	2010	December	148.1700	148.6700	149.1700
2825	2010-12-24	US DOLLAR	2010	December	148.1700	148.6700	149.1700
2826	2010-12-23	US DOLLAR	2010	December	148.1700	148.6700	149.1700
2827	2010-12-22	US DOLLAR	2010	December	148.1700	148.6700	149.1700
2828	2010-12-21	US DOLLAR	2010	December	148.1700	148.6700	149.1700
2829	2010-12-20	US DOLLAR	2010	December	148.1700	148.6700	149.1700
2830	2010-12-17	US DOLLAR	2010	December	148.1700	148.6700	149.1700
2831	2010-12-16	US DOLLAR	2010	December	148.1700	148.6700	149.1700
2832	2010-12-15	US DOLLAR	2010	December	148.1700	148.6700	149.1700
2833	2010-12-14	US DOLLAR	2010	December	148.0600	148.5600	149.0600
2834	2010-12-13	US DOLLAR	2010	December	148.0600	148.5600	149.0600
2835	2010-12-10	US DOLLAR	2010	December	148.0100	148.5100	149.0100
2836	2010-12-09	US DOLLAR	2010	December	148.0100	148.5100	149.0100
2837	2010-12-08	US DOLLAR	2010	December	148.0100	148.5100	149.0100
2838	2010-12-07	US DOLLAR	2010	December	147.9100	148.4100	148.9100
2839	2010-12-06	US DOLLAR	2010	December	147.9100	148.4100	148.9100
2840	2010-12-03	US DOLLAR	2010	December	147.8000	148.3000	148.8000
2841	2010-12-02	US DOLLAR	2010	December	147.8000	148.3000	148.8000
2842	2010-12-01	US DOLLAR	2010	December	147.8000	148.3000	148.8000
2843	2010-11-30	US DOLLAR	2010	November	147.7500	148.2500	148.7500
2844	2010-11-29	US DOLLAR	2010	November	147.7500	148.2500	148.7500
2845	2010-11-26	US DOLLAR	2010	November	148.0000	148.5000	149.0000
2846	2010-11-25	US DOLLAR	2010	November	148.0000	148.5000	149.0000
2847	2010-11-24	US DOLLAR	2010	November	148.0000	148.5000	149.0000
